img_name,actor_name_Golem,actor_name_Satyr,actor_type_type1,actor_type_type2,actor_type_type3,actor_action_Attacking,actor_action_Taunt,actor_action_Walking,reactor_name_Golem,reactor_name_Satyr,reactor_type_type1,reactor_type_type2,reactor_type_type3,reactor_action_Attacking,reactor_action_Dying,reactor_action_Hurt,reactor_action_Idle
combination326_original,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination326_horizontal,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination326_rotation1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination326_rotation2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination326_rotation3,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination326_noise1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination326_noise2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination326_noise3,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination326_noise4,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination326_noise5,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination326_noise6,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination327_original,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination327_horizontal,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination327_rotation1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination327_rotation2,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination327_rotation3,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination327_noise1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination327_noise2,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination327_noise3,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination327_noise4,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination327_noise5,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination327_noise6,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination328_original,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination328_horizontal,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination328_rotation1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination328_rotation2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination328_rotation3,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination328_noise1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination328_noise2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination328_noise3,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination328_noise4,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination328_noise5,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination328_noise6,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination329_original,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination329_horizontal,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination329_rotation1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination329_rotation2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination329_rotation3,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination329_noise1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination329_noise2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination329_noise3,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination329_noise4,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination329_noise5,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination329_noise6,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination330_original,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination330_horizontal,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination330_rotation1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination330_rotation2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination330_rotation3,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination330_noise1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination330_noise2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination330_noise3,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination330_noise4,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination330_noise5,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination330_noise6,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination331_original,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination331_horizontal,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination331_rotation1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination331_rotation2,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination331_rotation3,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination331_noise1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination331_noise2,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination331_noise3,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination331_noise4,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination331_noise5,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination331_noise6,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination332_original,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination332_horizontal,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination332_rotation1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination332_rotation2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination332_rotation3,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination332_noise1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination332_noise2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination332_noise3,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination332_noise4,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination332_noise5,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination332_noise6,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination333_original,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination333_horizontal,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination333_rotation1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination333_rotation2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination333_rotation3,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination333_noise1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination333_noise2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination333_noise3,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination333_noise4,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination333_noise5,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination333_noise6,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination334_original,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination334_horizontal,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination334_rotation1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination334_rotation2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination334_rotation3,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination334_noise1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination334_noise2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination334_noise3,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination334_noise4,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination334_noise5,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination334_noise6,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination335_original,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination335_horizontal,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination335_rotation1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination335_rotation2,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination335_rotation3,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination335_noise1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination335_noise2,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination335_noise3,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination335_noise4,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination335_noise5,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination335_noise6,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination336_original,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination336_horizontal,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination336_rotation1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination336_rotation2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination336_rotation3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination336_noise1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination336_noise2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination336_noise3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination336_noise4,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination336_noise5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination336_noise6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination337_original,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination337_horizontal,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination337_rotation1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination337_rotation2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination337_rotation3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination337_noise1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination337_noise2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination337_noise3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination337_noise4,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination337_noise5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination337_noise6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination338_original,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination338_horizontal,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination338_rotation1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination338_rotation2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination338_rotation3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination338_noise1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination338_noise2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination338_noise3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination338_noise4,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination338_noise5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination338_noise6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination339_original,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination339_horizontal,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination339_rotation1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination339_rotation2,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination339_rotation3,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination339_noise1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination339_noise2,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination339_noise3,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination339_noise4,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination339_noise5,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination339_noise6,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination340_original,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination340_horizontal,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination340_rotation1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination340_rotation2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination340_rotation3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination340_noise1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination340_noise2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination340_noise3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination340_noise4,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination340_noise5,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination340_noise6,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination341_original,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination341_horizontal,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination341_rotation1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination341_rotation2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination341_rotation3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination341_noise1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination341_noise2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination341_noise3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination341_noise4,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination341_noise5,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination341_noise6,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination342_original,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination342_horizontal,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination342_rotation1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination342_rotation2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination342_rotation3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination342_noise1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination342_noise2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination342_noise3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination342_noise4,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination342_noise5,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination342_noise6,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination343_original,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination343_horizontal,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination343_rotation1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination343_rotation2,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination343_rotation3,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination343_noise1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination343_noise2,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination343_noise3,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination343_noise4,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination343_noise5,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination343_noise6,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination344_original,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination344_horizontal,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination344_rotation1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination344_rotation2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination344_rotation3,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination344_noise1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination344_noise2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination344_noise3,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination344_noise4,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination344_noise5,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination344_noise6,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination345_original,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination345_horizontal,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination345_rotation1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination345_rotation2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination345_rotation3,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination345_noise1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination345_noise2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination345_noise3,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination345_noise4,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination345_noise5,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination345_noise6,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination346_original,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination346_horizontal,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination346_rotation1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination346_rotation2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination346_rotation3,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination346_noise1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination346_noise2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination346_noise3,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination346_noise4,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination346_noise5,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination346_noise6,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination347_original,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination347_horizontal,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination347_rotation1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination347_rotation2,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination347_rotation3,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination347_noise1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination347_noise2,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination347_noise3,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination347_noise4,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination347_noise5,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination347_noise6,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination348_original,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
combination348_horizontal,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
combination348_rotation1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
combination348_rotation2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
combination348_rotation3,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
combination348_noise1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
combination348_noise2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
combination348_noise3,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
combination348_noise4,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
combination348_noise5,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
combination348_noise6,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
combination349_original,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
combination349_horizontal,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
combination349_rotation1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
combination349_rotation2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
combination349_rotation3,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
combination349_noise1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
combination349_noise2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
combination349_noise3,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
combination349_noise4,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
combination349_noise5,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
combination349_noise6,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
combination350_original,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
combination350_horizontal,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
combination350_rotation1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
combination350_rotation2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
combination350_rotation3,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
combination350_noise1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
combination350_noise2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
combination350_noise3,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
combination350_noise4,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
combination350_noise5,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
combination350_noise6,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
combination351_original,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
combination351_horizontal,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
combination351_rotation1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
combination351_rotation2,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
combination351_rotation3,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
combination351_noise1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
combination351_noise2,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
combination351_noise3,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
combination351_noise4,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
combination351_noise5,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
combination351_noise6,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
combination352_original,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
combination352_horizontal,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
combination352_rotation1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
combination352_rotation2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
combination352_rotation3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
combination352_noise1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
combination352_noise2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
combination352_noise3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
combination352_noise4,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
combination352_noise5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
combination352_noise6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
combination353_original,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
combination353_horizontal,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
combination353_rotation1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
combination353_rotation2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
combination353_rotation3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
combination353_noise1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
combination353_noise2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
combination353_noise3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
combination353_noise4,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
combination353_noise5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
combination353_noise6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
combination354_original,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
combination354_horizontal,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
combination354_rotation1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
combination354_rotation2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
combination354_rotation3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
combination354_noise1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
combination354_noise2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
combination354_noise3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
combination354_noise4,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
combination354_noise5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
combination354_noise6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
combination355_original,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
combination355_horizontal,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
combination355_rotation1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
combination355_rotation2,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
combination355_rotation3,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
combination355_noise1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
combination355_noise2,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
combination355_noise3,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
